"lon","lat","unc"
-118.007101,34.000921,NA
-118.425873,33.965571,NA
-116.78938,33.111683,552
-118.385736,34.264152,67
-118.201797,34.15473,66
-118.183322,34.144782,135
-118.25186,34.250229,92
-118.2006,34.161188,156
-118.013819,34.099697,58
-117.858959,34.12099,102
-117.890447,34.16102,26
-117.794629,34.131719,78
-117.925684,34.170093,216
-118.196091,34.224073,45
-118.165368,34.200094,57
-118.305332,34.233183,79
-118.31121,34.231862,97
-118.297145,34.205756,96
-118.238938,34.199973,33
-121.792,36.659,NA
-121.792,36.659,NA
-117.912378,33.990688,NA
-117.994108,34.008941,NA
-118.887783,34.191083,5
-117.938501,33.970475,NA
-118.013976,33.9953,NA
-117.721165,33.550283,NA
-118.822648,34.130403,6
-118.298103,34.138255,160
-118.165385,34.20466,35
-118.186724,34.071926,28
-118.052487,34.003892,6
-118.013977,33.995336,8
-118.175716,34.113108,16
-118.195243,34.095317,8
-118.129872,34.204368,6
-117.9878,34.174715,8
-117.977122,34.177655,6
-118.166459,34.133676,8
-118.208374,34.193015,6
-118.090379,34.185296,16
-118.022624,33.979596,6
-117.80889,34.20417,NA
-117.808889,34.204167,100
-117.808889,34.204167,100
-117.8049,34.006547,NA
-118.252601,34.250262,6
-117.8366,33.922682,27
-118.070879,34.027308,4
-118.046497,34.172617,8
-118.043275,34.032773,6
-117.995598,34.006782,6
-117.84745,33.990545,NA
-117.855347,33.978245,NA
-117.843842,33.98783,NA
-117.777131,33.673603,8
-117.88558,34.175555,8
-118.19143,34.264132,12
-117.745821,34.147972,6
-118.033547,33.990987,NA
-117.759987,33.828858,NA
-117.052619,34.074539,NA
-117.805103,34.03721,NA
-117.5224,34.170538,NA
-117.42723,33.612688,NA
-117.933828,33.98178,NA
-117.954095,33.972418,NA
-117.857772,33.9762,NA
-117.767006,33.56535,NA
-118.425993,33.965511,4
-118.655857,34.093912,6
-117.952071,33.973275,NA
-118.22389,34.28472,NA
-117.924907,34.157361,33
-117.871461,34.028638,NA
-117.598478,33.832765,NA
-117.889521,33.936498,NA
-118.001105,33.969256,NA
-116.942554,32.613207,223
-117.800946,34.006333,NA
-118.020233,33.98201,NA
-117.890205,34.166061,NA
-117.080055,32.821403,134
-118.374907,33.740174,6
-118.365435,33.751377,48
-118.369418,33.73762,12
-117.927137,34.178321,6
-123.769189,42.696123,NA
-122.106796,37.45956,NA
-118.095442,34.184842,811
-122.607597,37.909939,250
-122.644673,37.928892,NA
-116.940665,32.731736,132
-117.064959,32.551491,179
-117.042777,32.840242,187
-115.024688,36.108462,107
-97.686319,30.403301,2
-111.88815,34.58498,NA
-117.57031,33.42007,NA
-98.82349,30.49667,10
-122.486122,37.909771,267
-122.552,38.617569,25
-122.2817,37.473038,5
-117.252541,33.008795,3
-117.252498,33.008664,5
-97.034386,30.810172,7
-122.6102,37.92903,NA
-122.03,40.054167,NA
-118.36583,34.43722,NA
-117.86806,34.1575,NA
-117.8775,34.16333,NA
-117.88833,34.15611,NA
-117.87833,34.1575,NA
-117.85,34.16083,NA
-118.79678,35.111183,NA
-118.82015,35.138089,NA
-120.36132,35.24438,NA
-120.26558,35.28461,NA
-120.37122,35.24884,NA
-117.85,34.160833,NA
-117.86806,34.1575,NA
-117.87833,34.1575,NA
-118.36583,34.43722,NA
-117.888333,34.156111,100
-122.140792,38.245161,455
-117.87816,34.15353,1000
-116.5759,32.88937,NA
-98.19955,29.61765,NA
-122.178731,37.335217,5
-106.49,33.16,100
-118.82015,35.138089,NA
-118.79678,35.111183,NA
-99.86,29.62,NA
-116.9805,33.0929,NA
-121.503152,36.756699,85
-122.178808,37.335489,5
-117.87306,34.15694,NA
-118.730836,34.852459,NA
-122.139348,37.753458,4
-117.87306,34.15694,NA
-99.17247,31.37793,NA
-117.33859,33.39889,NA
-119.0385,34.161333,100
-123.160168,40.834477,NA
-118.73083,34.852458,NA
-98.805263,30.511996,3
-97.519911,32.764494,NA
-122.543324,37.940837,5
-123.321614,39.643659,607
-114.657372,36.833313,NA
-115.263245,36.332065,NA
-115.31466,36.347065,NA
-115.303322,36.352493,NA
-115.220731,36.328611,NA
-115.215323,36.327632,NA
-115.21986,36.328688,NA
-115.275404,36.341979,NA
-115.167818,36.311918,NA
-114.657082,36.834261,NA
-115.207748,36.3254,NA
-115.218479,36.328066,NA
-123.657187,42.158262,NA
-123.697004,42.097498,NA
-115.311044,36.350605,NA
-115.288937,36.353491,NA
-118.095517,34.18598,NA
-122.612328,37.964831,NA
-97.869928,30.484978,5
-119.769203,35.442411,NA
-122.612328,37.964831,NA
-122.612355,37.964832,NA
-116.882926,32.815109,NA
-122.092137,37.556846,NA
-117.23966,32.69741,NA
-117.317894,34.188599,NA
-117.36705,33.33501,NA
-116.853186,32.832727,NA
-122.232813,37.397241,NA
-117.023706,32.673049,NA
-159.675,21.9951,NA
-111.133283,33.263314,NA
-117.80543,33.627662,NA
-120.188076,35.193421,NA
-112.041477,33.416713,NA
-111.133283,33.263314,NA
-117.314767,34.189067,NA
-117.15611,33.075,NA
-117.35725,33.36224,NA
-116.82616,32.56306,NA
-117.28814,33.17042,NA
-111.133283,33.263314,NA
-122.35308,37.52036,NA
-116.85653,32.828326,NA
-122.612215,37.96446,9
-122.612249,37.964624,14
-117.72878,34.24322,NA
-117.74769,34.27043,NA
-98.8657,31.89315,NA
-117.3063,33.16906,NA
-118.739167,34.034847,NA
-98.079583,29.84465,NA
-122.615744,37.9549,NA
-116.59566,33.03543,NA
-118.095442,34.184842,811
-118.097701,34.182088,432
-119.207969,36.919743,NA
-114.805879,36.747302,NA
-112.099049,34.22937,NA
-112.038663,34.299913,NA
-117.06315,33.972133,NA
-118.75341,34.044628,5
-117.05918,32.80021,NA
-99.337897,31.110944,3
-117.043,32.661,NA
-117.08744,32.65727,NA
-99.337942,31.111035,NA
-117.50339,33.35389,NA
-117.5034,33.3539,NA
-121.793332,36.700459,16
-99.782408,29.236339,NA
-98.055861,30.291542,NA
-117.82833,33.60583,NA
-98.5405,29.98139,NA
-100.99892,29.671,NA
-117.38259,33.25242,NA
-117.23624,33.00025,NA
-117.24136,32.81626,NA
-99.474637,29.213835,NA
-97.90497,32.23419,NA
-116.858843,32.828245,NA
-97.80703,32.243998,3
-117.4783,33.3557,NA
-118.431345,33.969379,193
-121.724722,39.789722,NA
-118.34278,33.82611,NA
-116.93594,33.93297,NA
-122.19,38.13,NA
-116.79394,33.11401,NA
-117.22528,33.07389,NA
-117.1084,33.07231,NA
-117.12207,33.00156,NA
-117.47834,33.35569,NA
-99.96104,29.96913,1000
-114.7181,36.767,NA
-97.810097,32.248171,NA
-122.612222,37.959141,5
-121.827846,37.533024,47
-118.096756,34.178874,NA
-122.442098,37.690067,5
-118.773751,34.18771,31
-120.977778,38.939167,NA
-116.50719,32.70789,NA
-98.14347,29.6407,NA
-116.50715,32.70788,NA
-117.31253,33.11879,NA
-117.0477,33.16905,NA
-117.29506,33.07736,NA
-98.143467,29.6407,NA
-117.423728,33.604977,910
-118.173418,34.193299,NA
-118.096021,34.181353,5
-118.092381,34.180561,NA
-104.44632,32.07688,NA
-112.069252,34.848782,NA
-116.33839,33.25719,NA
-117.86667,34.195,NA
-117.86667,34.195,NA
-116.3384,33.2572,NA
-116.33838,33.25724,NA
-118.9678,34.9152,NA
-116.33838,33.25724,NA
-117.24757,32.8647,NA
-117.13824,32.7214,NA
-117.29389,33.08389,NA
-116.97347,32.68616,NA
-116.67087,32.99772,NA
-114.730281,36.722542,13
-117.825402,33.566083,NA
-111.78843,33.65475,NA
-122.523333,39.581667,NA
-117.74033,33.79739,NA
-116.8705,32.74989,NA
-117.322306,34.184417,NA
-117.322056,34.184861,NA
-117.315056,34.195,NA
-117.323611,34.186389,NA
-116.87047,32.7499,NA
-117.24978,32.88824,NA
-117.40533,33.2217,NA
-117.56691,34.149587,199
-121.951996,37.916092,47
-122.227165,37.890739,17
-118.54595,34.136192,NA
-122.085165,37.288878,NA
-112.278214,34.917866,NA
-121.471389,39.653056,NA
-121.755,39.745833,NA
-119.18589,34.99031,NA
-118.71,34.08,NA
-119.84,34.82,NA
-119.84,34.82,NA
-121.706607,37.586673,NA
-117.862249,33.960246,NA
-117.11532,33.2208,NA
-118.19195,34,NA
-118.48277,33.44258,200
-122.21,38.05,NA
-118.482774,33.442579,NA
-118.295278,34.206389,NA
-118.40444,34.32444,NA
-118.44333,34.3325,NA
-118.443333,34.3325,NA
-98.82044,30.10199,NA
-118.443333,34.3325,NA
-116.85194,32.66222,NA
-117.14902,32.93398,NA
-97.735068,30.262985,800
-97.873049,30.183673,80
-104.354717,32.28805,NA
-112.0598,34.6905,NA
-117.15635,33.501834,381
-120.983372,35.768144,NA
-99.792251,29.1845,NA
-118.46861,34.37167,NA
-118.47472,34.32944,NA
-118.49222,34.33222,NA
-120.98336,35.76814,NA
-118.345,34.28056,NA
-118.345,34.280556,NA
-116.834611,33.142389,NA
-118.47472,34.32944,100
-118.49222,34.33222,NA
-118.468611,34.371667,1000
-120.05,35.03,NA
-122.11,38.5,NA
-120.98,35.77,NA
-116.95424,32.85312,NA
-116.83456,33.14245,NA
-117.1416,32.6377,NA
-120.983372,35.768144,NA
-121.516,39.3943,NA
-121.515556,39.394444,NA
-121.028889,38.750278,NA
-122.52,38.978056,NA
-117.95611,33.63667,NA
-116.82114,33.72464,NA
-118.44222,34.37694,NA
-118.44667,34.35833,NA
-118.36972,34.26611,NA
-116.801889,33.061389,NA
-116.82114,33.72463,NA
-118.44667,34.35833,NA
-118.44222,34.37694,1000
-116.81454,33.70039,NA
-118.36972,34.26611,NA
-116.8,33.06,NA
-121.52,39.39,NA
-112.020869,34.772335,NA
-117.15269,32.65458,NA
-116.80191,33.06144,NA
-116.55186,32.65113,NA
-116.48952,32.58985,NA
-116.42069,32.59914,NA
-117,33,NA
-121.51556,39.394447,NA
-117.1,33.23,NA
-121.803,40.3861,NA
-121.802778,40.383611,NA
-121.8,40.39,NA
-116.62988,33.03927,NA
-116.796111,32.877222,NA
-98.02353,30.507459,NA
-122.082498,38.51986,NA
-117.94583,34.13417,NA
-119.25958,34.22555,NA
-117.945833,34.134167,1000
-117.714167,33.46,9
-117.1443,32.7384,NA
-117.3277,33.26167,NA
-121.719,39.8038,NA
-122.342778,38.957222,NA
-121.718889,39.803889,NA
-122.4863,39.070647,NA
-116.80939,32.89669,NA
-117.88778,34.16222,NA
-117.50781,33.39461,NA
-121.718917,39.803833,NA
-117.887778,34.162222,NA
-97.60864,31.23968,NA
-117.329444,34.183333,1000
-117.318222,34.189472,800
-112.122318,36.054671,NA
-117.1413,32.7368,NA
-116.79403,32.93799,NA
-117.11301,32.98078,NA
-117.50777,33.39457,NA
-116.80936,32.89668,NA
-116.78842,32.95161,NA
-117.32482,33.37854,NA
-117.0219,32.8237,NA
-111.2025,33.88715,NA
-121.71889,39.803886,NA
-112.004,34.7541,NA
-112.315,33.3776,NA
-112.315,33.3776,NA
-121.72,39.803056,NA
-121.880833,40.244722,NA
-121.876944,40.216389,NA
-117.75556,34.2575,NA
-118.76725,35.07661,NA
-122.08,37.29,NA
-113.345278,37.156944,NA
-118.71,34.08,NA
-116.58052,32.89206,NA
-116.7644,32.755,NA
-111.964233,33.897517,NA
-111.964833,33.898139,NA
-122.313333,38.619722,50
-117.74975,33.77107,NA
-117.74975,33.771067,NA
-98.31427,31.23997,NA
-122.1848,38.3711,NA
-116.97327,32.9385,NA
-117.12833,33.08389,NA
-117.29222,33.31833,NA
-117.08139,32.71083,NA
-117.5534,33.38691,NA
-117.5498,33.41163,NA
-117.35159,33.38007,NA
-117.365802,33.718936,61
-119.803333,34.810556,NA
-117.72806,33.83583,NA
-117.01222,32.85889,NA
-117.728056,33.835833,1000
-122.12,38.23,NA
-121.72,39.8,NA
-117.14359,32.73211,NA
-117.00639,32.97932,NA
-116.93613,33.21824,NA
-116.58352,32.67686,NA
-117.00653,32.97923,NA
-117.2491,33.4233,NA
-117.14283,32.72393,NA
-117.19677,32.81083,NA
-116.89609,32.77726,NA
-101.8914,33.6239,NA
-111.784806,34.869056,NA
-116.62083,33.62083,NA
-116.620833,33.620833,400
-111.784806,34.869056,NA
-117.33628,33.31509,NA
-117.24698,33.44328,NA
-117.39419,33.45664,NA
-116.620833,33.620833,NA
-116.83365,33.24895,NA
-116.6858,32.984,NA
-116.92126,33.39928,NA
-117.94361,34.13667,NA
-98.023614,30.506741,200
-117.47482,33.30302,NA
-98.023439,30.506584,200
-117.4153,33.4435,NA
-117.3775,33.2608,NA
-117.37815,33.42544,NA
-106.143833,32.396833,NA
-109.6375,31.357778,NA
-122.107861,38.595556,NA
-122.342639,38.9585,NA
-118.89553,34.52222,NA
-118.31402,34.20366,NA
-99.80403,30.44436,NA
-118.7,34.03,1000
-122.47,38.37,NA
-111.830972,34.814556,NA
-117.49169,33.49817,NA
-116.8625,32.61639,NA
-117.27584,33.24587,NA
-116.83224,33.17392,NA
-117.55191,33.4519,NA
-117.47218,33.47035,NA
-116.74806,32.67056,NA
-116.92154,33.06246,NA
-116.67278,32.6775,NA
-117.19639,33.13361,NA
-117.2583,33.0003,NA
-117.0695,32.8477,NA
-117.46127,33.45152,NA
-116.68379,32.59644,NA
-116.67575,32.68232,NA
-118.89553,34.52222,NA
-113.4868,37.1521,NA
-112.696,33.9322,NA
-118.83667,34.90639,NA
-98.1432,29.6402,NA
-116.57,32.9,NA
-116.6714,33.0302,NA
-116.56654,32.8976,NA
-116.8786,32.9156,NA
-98.143333,29.640278,NA
-118.784824,36.515904,53
-113.582778,34.906389,NA
-113.288,34.328,NA
-117.19722,33.62278,NA
-100.44492,30.29028,NA
-117.2424,32.677,NA
-118.89,34.04,NA
-117.1477,33.1296,NA
-116.7719,32.6867,NA
-116.88417,32.97722,NA
-116.7603,32.7078,NA
-117.2424,32.677,NA
-116.9931,33.1067,NA
-116.9664,32.9775,NA
-116.9812,33.0128,NA
-117.1533,33.0044,NA
-117.1544,32.7822,NA
-100.444917,30.290278,NA
-121.461667,39.768333,NA
-117.7175,34.13611,NA
-121.461722,39.768389,NA
-121.461722,39.768389,NA
-119.98,34.79,NA
-117.18348,32.84209,NA
-116.905,32.8794,NA
-117.0886,32.5394,NA
-116.87119,32.91125,NA
-116.5369,32.6375,NA
-117.4475,33.2914,NA
-116.8406,32.8811,NA
-116.9103,32.84917,NA
-116.8597,33.1103,NA
-114.465534,36.603564,969
-121.46166,39.768333,NA
-122.551667,39.382222,NA
-117.089817,32.615377,601
-117.1105,32.6138,NA
-117.1333,32.8022,NA
-117.1105,32.6138,NA
-111.728333,33.979889,NA
-97.0131,30.2339,NA
-111.87,33.44,NA
-120.14582,34.48055,NA
-111.87,33.44,NA
-100.966236,30.910565,374
-97.013,30.234,NA
-101.80361,30.46667,NA
-117.1786,32.9517,NA
-117.1325,32.7325,NA
-117.24333,32.67736,NA
-117.2533,32.9531,NA
-117.1159,32.8313,NA
-117.1423,33.2613,NA
-98.7072,29.531333,NA
-98.7072,29.5198,NA
-121.740209,39.794895,6
-121.739098,39.800127,5
-120.829465,38.290365,5
-117.28806,33.09278,NA
-118.34639,33.73889,NA
-116.84361,33.74111,NA
-117.225,33.63889,NA
-117.36111,33.70528,NA
-120.64056,35.75222,NA
-117.2155,32.8855,NA
-118.94,34.05,160
-117.2155,32.8855,NA
-116.91667,32.625,NA
-117.1536,33.119,NA
-117.07401,32.89939,NA
-117.0994,32.8323,NA
-117.151,33.2499,NA
-116.70583,32.71361,NA
-117.28806,33.09278,80
-117.0211,32.8133,NA
-117.0787,32.5397,NA
-122.160835,38.024445,100
-98.7072,29.5198,NA
-98.7072,29.5198,NA
-117.288056,33.092778,NA
-119.590278,35.006389,NA
-121.096389,38.537222,NA
-121.972291,40.107537,4
-117.25417,32.96806,NA
-120.2625,35.16889,NA
-120.36639,35.13278,NA
-120.28639,35.42028,NA
-117.30139,33.74333,NA
-117.24278,33.73944,NA
-119.590278,35.006389,NA
-117.0256,32.8114,NA
-116.8195,33.16,NA
-117.25417,32.96806,80
-117.126,32.5723,NA
-98.616667,30.25,NA
-119.590278,35.006389,50
-118.42189,32.83319,NA
-118.42189,32.83319,NA
-116.78388,33.2275,NA
-123.1,38.44,NA
-116.93333,32.91917,NA
-117.0682,32.7369,NA
-117.23,32.9658,NA
-119.2561,34.4784,400
-111.315,33.86914,NA
-117.064516,32.843005,61
-111.3146,33.86914,NA
-111.213,33.7767,NA
-117.02417,32.84583,NA
-111.213333,33.776667,NA
-117.2285,32.8536,NA
-117.02417,32.84583,402
-118.916667,34.485,NA
-113.9596,36.2579,969
-117.31861,33.14306,NA
-117.80367,33.5775,NA
-116.80083,32.77222,NA
-116.89778,32.75528,NA
-118.91667,34.485,NA
-119.18444,34.99528,NA
-118.916667,34.485,NA
-119.184444,34.995278,100
-117.2525,32.94678,NA
-117.1319,32.7956,NA
-118.91667,34.485,NA
-116.9288,32.7217,NA
-117.0581,32.9623,NA
-116.80083,32.77222,NA
-116.89778,32.75528,NA
-117.31861,33.14306,80
-117.0581,32.9623,NA
-114.045357,36.535171,500
-118.916664,34.485,NA
-122.21694,37.990833,10
-111.511133,33.948617,NA
-121.713889,39.805833,201
-116.89639,33.13556,NA
-116.88139,32.60667,NA
-120.60472,34.68333,NA
-116.89639,33.13556,80
-116.6901,32.81,NA
-116.88139,32.60667,NA
-122.7592864,43.9181561,NA
-111.511133,33.948617,NA
-116.89167,33.79167,NA
-116.883333,33.783333,NA
-116.6654,33.0989,NA
-112.0982,34.22813,NA
-100.89921,29.50806,NA
-117.2429,32.67728,NA
-117.242901,32.677275,NA
-99.467222,29.223889,NA
-117.4503,33.78247,NA
-112.716,32.9478,NA
-118.59861,34.50833,NA
-118.598611,34.508333,NA
-117.450167,33.782483,NA
-101.8,30.466667,NA
-101.583333,30.716667,NA
-116.9707,33.1026,NA
-117.2436,32.66998,NA
-117.24278,32.70528,80
-118.59861,34.50833,NA
-117.45016,33.78248,NA
-111.1933,33.8922,NA
-110.737,32.9258,NA
-116.76917,32.82472,NA
-116.78361,32.57806,NA
-122.064722,40.421944,NA
-116.79972,32.56278,NA
-116.78861,32.56722,NA
-116.8375,32.8475,NA
-116.85056,32.665,NA
-116.78361,32.57806,NA
-116.788611,32.567222,NA
-98.026707,29.603029,64
-118.69,34.03,100
-112.03442,34.38103,NA
-111.78324,34.46283,NA
-116.78861,32.56722,NA
-116.8375,32.8475,NA
-116.78361,32.57806,NA
-116.76917,32.82472,NA
-116.85056,32.665,NA
-116.78361,32.57806,NA
-116.78889,32.56722,NA
-120.48889,40.94722,NA
-122.05139,40.416943,NA
-113.582266,34.663189,NA
-116.73694,32.87222,NA
-117.568889,33.465278,NA
-118.31607,34.32266,NA
-116.77917,32.83194,NA
-116.76,32.81611,NA
-116.73694,32.87222,NA
-122.398333,39.027222,NA
-122.38472,39.0175,NA
-120.55833,35.04667,NA
-120.558333,35.046667,NA
-111.9431,33.45917,NA
-111.94306,33.45917,NA
-101.75227,30.45922,NA
-98.16917,29.0975,NA
-98.45056,29.32917,NA
-117.24472,32.69722,402
-117.10087,33.22518,160
-98.16933,29.09812,NA
-117.245,32.6972,1000
-122.4,37.53,NA
-118.64,34.16,301
-116.74528,32.87278,NA
-117.24472,32.69722,402
-122.644333,38.42195,NA
-118.64306,34.40639,NA
-98.415973,30.271685,414
-122.64,38.42,NA
-118.167111,34.174222,NA
-111.1612,33.67538,NA
-118.195639,34.16175,NA
-111.1753,33.26432,NA
-120.481333,34.88185,NA
-122.155278,38.498611,NA
-103.55,29.65,NA
-104.01667,32,NA
-104.01667,32,NA
-109.51595,31.38158,NA
-122.866667,39.116667,NA
-113.6764,36.9106,969
-111.507,33.7297,NA
-110.525,32.5789,NA
-110.408,32.3334,NA
-100.66667,30.23333,NA
-104.78333,30.75,NA
-99.42917,29.78833,NA
-99.68333,30.05,NA
-100.66667,30.23333,NA
-99.31667,30.3,NA
-99.31667,30.31667,NA
-104.78333,30.75,NA
-120.08,35.1,NA
-113.957778,36.256389,NA
-118.9030238,34.2137722,NA
-120.6804,35.3439,30
-110.119,31.7167,NA
-122.631944,39.889167,402
-100.3,30.86667,NA
-100.31667,30.86667,NA
-102.76667,31.9,NA
-120.6801,35.3442,400
-120.9,38.38,NA
-120.68,35.34,NA
-120.68,35.3442,NA
-122.866667,39.116667,NA
-112.318,32.845,NA
-118.9068209,34.2137132,NA
-101.88333,32.1,NA
-101.775,31.3,NA
-102.73333,31.65,NA
-101.78333,31.3,NA
-120.3513,34.038,500
-104.859679,32.84177,805
-104.464076,32.842686,30
-111.9694872,33.4726233,NA
-116.95778,32.70861,NA
-121.569444,39.697222,402
-117.4375,33.7375,NA
-117.44583,33.73611,NA
-118.30172,34.24558,NA
-118.301722,34.245583,NA
-118.301722,34.245583,NA
-121.57,39.7,402
-104.464076,32.842686,30
-104.464076,32.842686,30
-118.301722,34.245583,NA
-121.5676843,39.6917097,804.67
-121.5676843,39.6917097,804.67
-118.30167,34.245556,NA
-123.133543,38.620219,NA
-120.682956,35.33804,1
-117.26667,33.045,NA
-122.363611,39.010833,31
-120.6837092,35.3389137,1000
-120.06,35.07,NA
-120.62,37.94,NA
-113.974167,36.688611,NA
-123.634665,42.657456,201
-117.44861,34.01667,NA
-120.68286,35.345399,600
-111.94,33.42,200
-102.83333,30.83333,NA
-99.83333,30.13333,NA
